,buurt_code,gm_naam,regio,aantal_inwoners,aantal_inwoners_tussen_25_44_percentage,aantal_huishoudens_met_kinderen_percentage,gemiddelde_huishoudensgrootte,woningvoorraad,gemiddelde_woningwaarde,meergezinswoning_percentage,bewoond_percentage,koopwoning_percentage,bouwjaar_vanaf_2000_percentage,afstand_tot_ziekenhuis_km,afstand_tot_grote_supermarkt_km,afstand_tot_cafe_km,afstand_tot_kinderdagverblijf_km,afstand_tot_buitenschoolseopvang_km,afstand_tot_openbaar_groen_km,afstand_tot_park_of_plantsoen_km,afstand_tot_bos_km,afstand_tot_hoofdverkeersweg_km,afstand_tot_treinstation_km,AfstandTotSemiOpenbaarGroenTotaal_83,leefbarometer_score,leefbarometer_fysieke_omgeving,leefbarometer_fysieke_overlast,leefbarometer_sociale_samenhang,leefbarometer_voorzieningen,aardgasverbruik_m3_gemiddeld,elektriciteitsverbruik_kwh_gemiddeld,social_economische_score_gemiddeld,geluid_van_treinverkeer,geluid_van_weg
332,BU03350209,Montfoort,Verspreide huizen,15,33.33,0.0,3.2,5,0.0,0.0,0.0,0.0,0.0,8.3,2.2,2.2,2.6,2.1,0.0,0.0,0.0,0.5,0.0,0.0,,,,,,1406.6666666666667,3186.6666666666665,0.14333333333333334,0.0,0.0
333,BU03390000,Renswoude,Renswoude,3490,22.92,16.05,2.5,1431,346.0,16.0,97.0,69.0,27.0,7.4,0.6,0.5,0.8,0.8,0.0,0.0,0.0,0.3,0.0,0.0,4.05,-0.03,0.08,0.02,-0.1,1545.0,3245.0,0.2,20.0,31.93
334,BU03390009,Renswoude,Verspreide huizen,2165,29.79,16.63,2.8,755,511.0,10.0,98.0,84.0,66.0,7.0,2.1,1.9,1.6,1.9,0.0,0.0,0.0,1.3,0.0,0.0,4.15,-0.03,0.1,0.07,-0.14,1406.6666666666667,3186.6666666666665,0.14333333333333334,20.9,26.889999999999997
335,BU03400001,Rhenen,Rhenen Binnenstad,1060,25.94,11.79,1.8,608,272.0,50.0,94.0,44.0,21.0,7.5,0.2,0.3,0.7,0.6,0.0,0.0,0.0,0.8,0.0,0.0,4.0,0.0,-0.02,-0.03,-0.02,1270.0,2470.0,-0.09,20.0,28.23
336,BU03400101,Rhenen,Cunera,550,20.0,12.73,2.2,237,390.0,24.0,94.0,76.0,7.0,7.0,0.4,0.6,0.9,0.2,0.0,0.0,0.0,0.3,0.0,0.0,4.22,-0.02,0.08,0.04,-0.03,1740.0,3200.0,0.14,20.0,38.760000000000005
337,BU03400102,Rhenen,Vogelenzang,435,31.03,18.39,2.6,170,480.0,0.0,98.0,73.0,99.0,6.9,1.2,0.9,1.5,0.8,0.0,0.0,0.0,0.5,0.0,0.0,4.2,-0.01,0.09,0.05,-0.07,1050.0,2940.0,0.43,20.0,39.3
338,BU03400103,Rhenen,Grebbekwartier Zuid,610,17.21,17.21,2.5,242,407.0,23.0,98.0,94.0,33.0,6.5,1.0,0.3,1.2,0.4,0.0,0.0,0.0,0.1,0.0,0.0,4.24,-0.03,0.1,0.06,-0.04,1560.0,3350.0,0.42,20.0,40.0
339,BU03400104,Rhenen,Grebbekwartier Noord,695,15.83,15.11,2.4,285,391.0,18.0,99.0,84.0,10.0,6.8,1.1,0.5,1.2,0.6,0.0,0.0,0.0,0.3,0.0,0.0,4.2,-0.03,0.1,0.04,-0.05,1610.0,3300.0,0.31,21.09,31.910000000000004
340,BU03400105,Rhenen,Bruine Eng,1255,18.73,13.94,2.3,559,324.0,21.0,98.0,65.0,9.0,7.1,0.3,0.7,0.5,0.6,0.0,0.0,0.0,0.4,0.0,0.0,4.11,-0.02,0.07,-0.0,-0.03,1470.0,2750.0,0.1,20.15,30.32
341,BU03400201,Rhenen,Molenberg,1440,25.69,13.89,2.1,667,236.0,41.0,97.0,49.0,13.0,7.4,0.6,0.9,0.4,0.2,0.0,0.0,0.0,0.9,0.0,0.0,4.06,-0.01,0.05,-0.02,-0.04,1210.0,2670.0,-0.16,20.0,29.330000000000002
342,BU03400202,Rhenen,Donderberg,745,16.78,14.09,2.2,336,309.0,0.0,99.0,64.0,1.0,7.5,1.1,1.1,0.7,0.6,0.0,0.0,0.0,0.8,0.0,0.0,4.16,0.01,0.09,0.01,-0.07,1450.0,2900.0,0.12,20.0,25.660000000000004
343,BU03400203,Rhenen,Koerheuvel,615,21.14,16.26,2.6,240,294.0,5.0,99.0,60.0,0.0,6.8,1.2,1.4,0.7,0.6,0.0,0.0,0.0,1.2,0.0,0.0,4.11,0.02,0.08,0.01,-0.08,1180.0,3000.0,0.28,20.0,25.369999999999997
344,BU03400301,Rhenen,Rhenen Hoog,2695,27.46,15.96,2.2,1246,224.0,40.0,99.0,31.0,12.0,7.2,0.8,1.2,0.3,0.4,0.0,0.0,0.0,0.8,0.0,0.0,3.96,-0.01,-0.0,-0.04,-0.06,1110.0,2480.0,-0.31,20.03,24.75
345,BU03400302,Rhenen,Domineesberg,965,21.24,16.58,2.7,353,410.0,0.0,97.0,90.0,12.0,6.8,1.1,1.4,0.6,0.3,0.0,0.0,0.0,0.9,0.0,0.0,4.18,0.01,0.1,0.03,-0.07,1850.0,3370.0,0.46,20.0,30.43
346,BU03400303,Rhenen,Helling Bergweg,180,11.11,13.89,2.5,75,869.0,0.0,93.0,92.0,21.0,6.4,1.5,1.8,1.2,0.8,0.0,0.0,0.0,0.7,0.0,0.0,4.22,0.02,0.08,0.06,-0.09,2910.0,5090.0,0.0,21.36,36.010000000000005
347,BU03400401,Rhenen,Grebbeberg,50,10.0,0.0,1.7,25,724.0,32.0,92.0,80.0,60.0,6.1,1.7,1.1,2.0,1.0,0.0,0.0,0.0,0.4,0.0,0.0,,,,,,0.0,0.0,0.0,20.0,38.38
348,BU03400501,Rhenen,Randzone,455,18.68,16.48,3.2,127,701.0,6.0,96.0,87.0,13.0,5.2,1.3,1.5,1.2,1.8,0.0,0.0,0.0,0.3,0.0,0.0,4.26,-0.04,0.12,0.1,-0.11,2690.0,5200.0,0.34,25.439999999999998,38.7
349,BU03400502,Rhenen,Veeneind,500,19.0,17.0,3.3,148,614.0,4.0,94.0,91.0,55.0,2.3,1.8,2.1,1.3,1.2,0.0,0.0,0.0,0.7,0.0,0.0,4.25,0.0,0.1,0.08,-0.09,1890.0,4770.0,0.4,20.0,39.72
350,BU03400503,Rhenen,Rhenendael,245,2.04,0.0,1.5,165,404.0,82.0,96.0,98.0,100.0,2.6,2.2,2.0,1.5,1.5,0.0,0.0,0.0,0.8,0.0,0.0,4.37,0.07,0.15,0.12,-0.1,1020.0,2540.0,0.16,20.0,40.0
351,BU03400504,Rhenen,Prattenburg,25,0.0,20.0,2.3,13,0.0,0.0,0.0,0.0,0.0,2.9,2.8,2.5,2.4,2.4,0.0,0.0,0.0,1.3,0.0,0.0,,,,,,2640.0,4760.0,0.0,0.0,0.0
352,BU03400601,Rhenen,Binnenveld,1000,22.5,14.0,3.1,222,566.0,9.0,96.0,86.0,15.0,5.0,2.2,2.0,2.0,2.5,0.0,0.0,0.0,1.3,0.0,0.0,4.18,-0.08,0.11,0.1,-0.13,2410.0,4920.0,0.15,20.84,28.839999999999996
353,BU03400701,Rhenen,Achterberg,915,22.95,16.39,3.0,310,433.0,2.0,97.0,82.0,30.0,6.3,0.6,0.4,0.5,1.8,0.0,0.0,0.0,1.0,0.0,0.0,4.17,-0.02,0.11,0.05,-0.1,1780.0,3850.0,0.26,20.0,23.720000000000002
354,BU03400702,Rhenen,De Horst,260,19.23,19.23,3.1,84,363.0,0.0,100.0,88.0,0.0,6.5,0.6,0.5,0.5,1.6,0.0,0.0,0.0,0.9,0.0,0.0,4.16,-0.02,0.12,0.05,-0.09,1630.0,3600.0,0.0,20.0,20.36
355,BU03400703,Rhenen,Achterberg West,480,19.79,15.62,2.7,175,409.0,21.0,98.0,87.0,92.0,6.3,0.2,0.5,0.4,1.5,0.0,0.0,0.0,0.5,0.0,0.0,4.19,-0.02,0.11,0.06,-0.09,1440.0,3500.0,0.27,20.119999999999997,24.35
356,BU03400801,Rhenen,Uiterwaarden Rhenen,235,14.89,10.64,2.2,107,591.0,34.0,93.0,89.0,10.0,7.8,1.2,1.1,1.0,0.9,0.0,0.0,0.0,0.3,0.0,0.0,4.28,0.01,0.1,0.08,-0.06,2300.0,3690.0,0.0,20.0,38.78
357,BU03400901,Rhenen,Remmerden,80,12.5,12.5,2.3,33,472.0,15.0,94.0,48.0,27.0,7.6,3.0,3.1,2.8,2.8,0.0,0.0,0.0,0.6,0.0,0.0,,,,,,2320.0,4480.0,0.0,20.0,31.659999999999997
358,BU03401001,Rhenen,Heuvelrug Rhenen,85,5.88,11.76,1.8,20,0.0,0.0,85.0,70.0,40.0,6.6,2.0,2.2,1.8,1.6,0.0,0.0,0.0,0.6,0.0,0.0,,,,,,2690.0,4850.0,0.0,20.0,27.4
359,BU03401101,Rhenen,Heuvelrug Elst,40,25.0,12.5,2.3,20,571.0,0.0,90.0,65.0,20.0,5.2,1.7,1.9,1.7,1.7,0.0,0.0,0.0,0.2,0.0,0.0,,,,,,2310.0,4640.0,0.0,20.0,33.22
360,BU03401201,Rhenen,Uiterwaarden Elst,15,0.0,0.0,1.7,9,0.0,0.0,0.0,0.0,0.0,6.9,1.7,1.6,1.9,1.9,0.0,0.0,0.0,0.1,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0
361,BU03401301,Rhenen,De Vordel,525,19.05,13.33,2.4,207,475.0,2.0,98.0,79.0,12.0,5.6,1.2,1.6,1.4,1.4,0.0,0.0,0.0,0.3,0.0,0.0,4.19,-0.03,0.11,0.07,-0.12,1990.0,4000.0,0.24,20.0,36.85
362,BU03401302,Rhenen,Elst Centrum,2825,24.25,15.75,2.5,1133,312.0,5.0,99.0,65.0,9.0,5.7,0.6,1.0,0.7,0.7,0.0,0.0,0.0,0.3,0.0,0.0,4.08,-0.0,0.08,0.01,-0.11,1550.0,3080.0,0.07,20.0,25.19
363,BU03401303,Rhenen,Het Bosje,720,17.36,18.06,2.6,274,397.0,7.0,100.0,81.0,73.0,6.3,0.5,0.5,0.3,0.3,0.0,0.0,0.0,0.4,0.0,0.0,4.2,0.01,0.11,0.05,-0.1,1430.0,3450.0,0.29,20.0,21.1
364,BU03401304,Rhenen,Elst West,555,13.51,15.32,2.6,209,549.0,4.0,97.0,89.0,31.0,6.9,0.9,0.5,0.9,0.9,0.0,0.0,0.0,0.3,0.0,0.0,4.3,0.03,0.12,0.1,-0.11,2070.0,4270.0,0.38,20.0,30.330000000000002
365,BU03420101,Soest,Industrieterrein Soest,395,27.85,13.92,2.2,175,375.0,29.0,97.0,76.0,26.0,4.6,1.0,0.9,0.6,0.6,0.0,0.0,0.0,1.2,0.0,0.0,4.09,-0.07,0.05,0.03,-0.02,1580.0,3450.0,0.32,20.0,35.93
366,BU03420102,Soest,'t Hart,4205,22.47,16.65,2.4,1739,415.0,14.0,97.0,67.0,6.0,4.2,1.1,0.5,0.5,0.5,0.0,0.0,0.0,1.1,0.0,0.0,4.13,-0.01,0.02,0.01,-0.01,1680.0,3280.0,0.14,20.0,28.18
367,BU03420103,Soest,Soestdijk,4935,15.81,13.68,2.1,2424,462.0,39.0,96.0,73.0,7.0,3.8,0.5,0.9,0.9,0.9,0.0,0.0,0.0,1.1,0.0,0.0,4.25,0.01,0.04,0.04,0.03,1780.0,3270.0,0.29,20.380000000000003,27.23
368,BU03420201,Soest,Klaarwater,3265,23.58,14.7,2.0,1691,259.0,57.0,97.0,50.0,0.0,5.2,0.4,0.9,0.2,0.4,0.0,0.0,0.0,2.2,0.0,0.0,4.04,-0.01,-0.01,-0.02,-0.0,1220.0,2580.0,-0.07,20.0,30.73
369,BU03420301,Soest,Pijnenburg,35,0.0,0.0,1.7,19,0.0,0.0,0.0,0.0,0.0,6.5,3.3,2.9,2.5,2.5,0.0,0.0,0.0,0.4,0.0,0.0,,,,,,2580.0,4320.0,0.0,20.0,32.239999999999995
370,BU03420302,Soest,Het Soesterveen,160,15.62,12.5,2.2,67,770.0,3.0,96.0,87.0,27.0,6.3,2.0,2.5,1.5,1.5,0.0,0.0,0.0,1.1,0.0,0.0,4.26,-0.0,0.1,0.09,-0.09,2670.0,5020.0,0.0,20.0,24.37
371,BU03420303,Soest,De Grachten,0,,,2.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,2680.0,5350.0,0.0,0.0,0.0
372,BU03420304,Soest,Boerenstreek,2175,19.31,19.31,2.6,840,395.0,18.0,99.0,76.0,51.0,5.6,1.5,1.9,1.5,1.5,0.0,0.0,0.0,1.6,0.0,0.0,4.07,-0.01,0.02,0.02,-0.08,1100.0,3360.0,0.34,20.0,26.45
373,BU03420401,Soest,De Eng Noord West,515,4.85,5.83,1.8,338,0.0,64.0,86.0,43.0,1.0,5.1,0.8,0.7,0.6,0.4,0.0,0.0,0.0,2.2,0.0,0.0,4.23,-0.0,0.06,0.06,-0.0,1130.0,2350.0,0.01,20.0,33.4
374,BU03420402,Soest,De Eng,3035,27.51,15.49,2.1,1504,246.0,74.0,94.0,38.0,7.0,4.9,0.6,0.4,0.4,0.4,0.0,0.0,0.0,2.2,0.0,0.0,3.99,0.0,-0.03,-0.03,0.0,1150.0,2540.0,-0.29,20.380000000000003,25.46
375,BU03420403,Soest,Soest Midden,2290,18.78,14.19,2.2,1000,491.0,37.0,97.0,80.0,21.0,5.0,0.5,0.6,0.5,0.6,0.0,0.0,0.0,2.2,0.0,0.0,4.21,-0.02,0.03,0.03,0.01,1770.0,3530.0,0.3,23.26,33.239999999999995
376,BU03420404,Soest,Eemgebied,125,12.0,16.0,3.0,41,788.0,5.0,95.0,90.0,29.0,5.3,1.0,0.7,0.6,1.0,0.0,0.0,0.0,2.6,0.0,0.0,4.33,-0.01,0.08,0.09,-0.02,2680.0,4880.0,0.0,26.119999999999997,21.759999999999998
377,BU03420405,Soest,De Eng Zuid,320,15.62,12.5,2.3,156,473.0,24.0,85.0,79.0,10.0,6.1,0.6,0.8,0.6,0.7,0.0,0.0,0.0,1.7,0.0,0.0,4.15,-0.0,-0.01,0.04,0.0,1800.0,3470.0,0.46,22.0,35.82
378,BU03420501,Soest,Smitsveen,4885,23.85,15.97,2.2,2186,266.0,65.0,98.0,51.0,5.0,6.0,0.5,0.6,0.4,0.3,0.0,0.0,0.0,2.4,0.0,0.0,3.93,-0.0,-0.09,-0.04,-0.01,1210.0,2630.0,-0.19,20.0,26.73
379,BU03420601,Soest,De Zoom,5565,21.47,15.54,2.3,2448,323.0,19.0,98.0,61.0,1.0,6.4,0.7,1.6,0.6,0.6,0.0,0.0,0.0,2.5,0.0,0.0,4.06,0.01,-0.01,-0.01,-0.04,1280.0,2790.0,0.1,20.11,24.84
380,BU03420602,Soest,Wieksloot,190,15.79,15.79,2.8,66,762.0,0.0,95.0,94.0,36.0,7.3,1.5,2.3,0.3,0.3,0.0,0.0,0.0,2.2,0.0,0.0,4.28,0.04,0.05,0.08,-0.06,2090.0,4660.0,0.0,20.0,20.160000000000004
381,BU03420604,Soest,Hees,355,14.08,15.49,2.7,130,744.0,5.0,98.0,88.0,29.0,7.4,1.4,2.0,0.8,0.3,0.0,0.0,0.0,2.2,0.0,0.0,4.29,0.04,0.05,0.08,-0.04,2370.0,5030.0,0.56,20.15,20.830000000000002
382,BU03420605,Soest,Klein Engendaal,675,13.33,15.56,2.5,277,588.0,10.0,97.0,76.0,12.0,7.0,1.3,1.6,0.9,1.0,0.0,0.0,0.0,2.3,0.0,0.0,4.21,0.02,0.03,0.05,-0.04,1790.0,3970.0,0.37,22.37,26.669999999999998
383,BU03420606,Soest,Klein Engendaal Noord,485,16.49,14.43,2.3,206,452.0,7.0,99.0,80.0,2.0,6.7,1.0,1.1,1.0,0.9,0.0,0.0,0.0,2.3,0.0,0.0,4.15,-0.0,0.03,0.02,-0.02,1490.0,3190.0,0.37,20.0,32.38
384,BU03420701,Soest,Soest Zuid,5295,18.32,15.68,2.4,2226,536.0,15.0,96.0,83.0,11.0,5.8,0.6,0.8,0.4,0.7,0.0,0.0,0.0,1.1,0.0,0.0,4.23,0.01,0.02,0.04,0.02,1940.0,3600.0,0.42,21.18,28.22
385,BU03420702,Soest,De Birkt,215,13.95,11.63,2.5,74,648.0,15.0,93.0,78.0,12.0,4.1,1.9,1.7,1.4,1.4,0.0,0.0,0.0,2.2,0.0,0.0,4.25,-0.12,0.06,0.11,0.0,2490.0,4330.0,0.0,25.29,37.42
386,BU03420703,Soest,Soestduinen,170,14.71,17.65,2.6,68,847.0,1.0,97.0,96.0,16.0,7.5,2.4,2.6,1.9,2.7,0.0,0.0,0.0,0.2,0.0,0.0,4.41,0.11,0.07,0.08,-0.04,2750.0,5110.0,0.0,34.63,28.18
387,BU03420704,Soest,Duinen Gebied,290,20.69,15.52,1.9,70,493.0,7.0,76.0,50.0,19.0,5.0,2.0,2.0,1.7,1.7,0.0,0.0,0.0,1.4,0.0,0.0,4.33,0.1,0.03,0.1,-0.01,2420.0,4180.0,-0.08,26.2,33.760000000000005
388,BU03420705,Soest,Paltz,165,0.0,3.03,1.7,103,704.0,88.0,93.0,93.0,88.0,8.0,3.0,3.2,2.6,3.2,0.0,0.0,0.0,0.1,0.0,0.0,4.45,0.13,0.09,0.13,-0.04,1460.0,3640.0,0.0,36.93,20.0
389,BU03420706,Soest,Vlasakkers,5,0.0,0.0,2.0,4,0.0,0.0,0.0,0.0,0.0,7.7,2.7,2.9,2.3,2.9,0.0,0.0,0.0,0.2,0.0,0.0,,,,,,750.0,1480.0,0.0,0.0,0.0
390,BU03420801,Soest,Soesterberg Noord,515,35.92,12.62,2.2,225,0.0,50.0,99.0,30.0,71.0,5.4,0.7,0.6,1.4,1.4,0.0,0.0,0.0,0.3,0.0,0.0,4.12,-0.07,0.05,0.04,-0.03,2030.0,3490.0,0.0,20.0,34.839999999999996
391,BU03420802,Soest,Soesterberg Oost,3010,26.58,18.11,2.5,1186,385.0,6.0,98.0,79.0,24.0,6.1,1.4,1.3,0.7,0.7,0.0,0.0,0.0,0.6,0.0,0.0,4.16,0.02,0.03,0.04,-0.04,1490.0,3540.0,0.38,20.0,27.75
392,BU03420803,Soest,Leusderheide,330,24.24,13.64,2.3,109,767.0,3.0,92.0,86.0,17.0,7.1,1.0,2.9,1.6,2.5,0.0,0.0,0.0,0.2,0.0,0.0,4.42,0.07,0.07,0.11,-0.01,2870.0,5280.0,0.42,20.0,38.93
393,BU03420804,Soest,Soesterberg Kom,3500,26.29,15.57,2.1,1733,277.0,46.0,97.0,51.0,15.0,5.2,0.6,0.7,0.5,0.5,0.0,0.0,0.0,0.7,0.0,0.0,4.03,0.01,-0.03,-0.02,-0.01,1250.0,2740.0,-0.02,20.0,27.1
394,BU03440111,Utrecht,"Welgelegen, Den Hommel",1855,42.32,7.01,1.6,910,370.0,79.0,92.0,44.0,30.0,4.3,0.8,1.6,0.6,0.5,0.0,0.0,0.0,1.6,0.0,0.0,4.15,-0.03,-0.1,0.0,0.19,380.0,2150.0,-0.07,20.0,37.480000000000004
395,BU03440112,Utrecht,Oog in Al,4220,23.46,19.43,2.8,1428,615.0,13.0,98.0,89.0,11.0,3.8,0.4,1.1,0.3,0.2,0.0,0.0,0.0,1.9,0.0,0.0,4.24,-0.02,-0.04,0.01,0.17,1610.0,3000.0,0.67,20.54,27.25
396,BU03440113,Utrecht,Halve Maan-Zuid,1430,33.92,11.19,2.0,561,390.0,61.0,93.0,77.0,22.0,4.0,0.4,1.3,0.2,0.2,0.0,0.0,0.0,1.8,0.0,0.0,4.16,-0.03,-0.07,0.01,0.15,990.0,2170.0,0.36,20.0,36.44
397,BU03440114,Utrecht,Halve Maan-Noord,1740,34.77,14.37,2.0,882,321.0,89.0,93.0,31.0,12.0,3.4,0.7,0.8,0.4,0.4,0.0,0.0,0.0,2.3,0.0,0.0,3.89,-0.04,-0.21,-0.07,0.15,1030.0,1850.0,-0.18,29.290000000000003,30.580000000000002
398,BU03440121,Utrecht,Lombok-Oost,2190,52.05,7.31,1.5,1094,326.0,67.0,94.0,29.0,18.0,3.6,0.2,0.2,0.4,0.4,0.0,0.0,0.0,2.7,0.0,0.0,4.03,-0.07,-0.2,-0.08,0.29,1040.0,2100.0,-0.1,21.14,36.33
399,BU03440122,Utrecht,Leidseweg en omgeving,1165,39.91,12.02,1.8,580,346.0,88.0,95.0,33.0,6.0,3.7,0.4,0.7,0.2,0.5,0.0,0.0,0.0,2.0,0.0,0.0,4.11,-0.05,-0.14,-0.06,0.24,1120.0,2090.0,-0.14,20.0,37.58
400,BU03440123,Utrecht,Lombok-West,4795,45.99,11.47,1.7,2315,370.0,71.0,93.0,45.0,4.0,3.7,0.2,0.4,0.2,0.2,0.0,0.0,0.0,2.5,0.0,0.0,4.13,-0.04,-0.13,-0.07,0.25,1180.0,2110.0,-0.01,20.0,28.560000000000002
401,BU03440124,Utrecht,"Laan van Nieuw-Guinea, Spinozaweg e.o.",4125,47.52,10.55,1.7,2060,336.0,76.0,95.0,46.0,22.0,3.2,0.4,0.2,0.3,0.3,0.0,0.0,0.0,2.9,0.0,0.0,4.01,-0.05,-0.13,-0.06,0.19,1050.0,2070.0,0.03,27.07,32.89
402,BU03440131,Utrecht,"Nieuw Engeland, Th. a. Kempisplantsoen en omgeving",5860,44.45,12.2,1.8,2650,376.0,70.0,97.0,51.0,11.0,3.5,0.5,0.6,0.3,0.2,0.0,0.0,0.0,3.0,0.0,0.0,4.04,-0.06,-0.15,-0.06,0.22,,,,25.380000000000003,29.48
403,BU03440132,Utrecht,"Schepenbuurt, Cartesiusweg e.o.",1285,41.25,17.12,2.3,493,391.0,12.0,98.0,87.0,0.0,3.1,1.2,0.8,0.7,0.8,0.0,0.0,0.0,3.5,0.0,0.0,4.09,-0.04,0.01,-0.02,0.1,1320.0,2770.0,0.32,40.0,39.12
404,BU03440133,Utrecht,Bedrijventerrein Lageweide,160,18.75,12.5,2.3,65,447.0,6.0,83.0,72.0,5.0,2.9,1.5,1.9,1.9,2.1,0.0,0.0,0.0,1.2,0.0,0.0,4.2,-0.13,0.05,0.06,0.05,1460.0,3990.0,0.0,29.27,35.019999999999996
405,BU03440211,Utrecht,Pijlsweerd-Zuid,4745,57.53,7.27,1.6,2425,399.0,79.0,95.0,30.0,32.0,2.9,0.2,0.3,0.3,0.4,0.0,0.0,0.0,2.8,0.0,0.0,4.2,-0.06,-0.08,-0.07,0.3,670.0,2180.0,0.1,21.94,33.980000000000004
406,BU03440212,Utrecht,Pijlsweerd-Noord,2140,43.46,11.92,1.8,1020,334.0,56.0,95.0,37.0,2.0,2.7,0.5,0.5,0.3,0.7,0.0,0.0,0.0,3.1,0.0,0.0,4.09,-0.04,-0.11,-0.08,0.23,990.0,2180.0,-0.23,27.78,28.07
407,BU03440221,Utrecht,"Nijenoord, Hoogstraat en omgeving",2170,47.93,11.98,1.8,1195,321.0,62.0,95.0,27.0,11.0,2.1,0.7,0.3,0.3,0.6,0.0,0.0,0.0,3.0,0.0,0.0,4.04,-0.05,-0.1,-0.07,0.18,840.0,2050.0,-0.19,28.15,29.65
408,BU03440222,Utrecht,Ondiep,5080,38.68,14.27,2.0,2338,359.0,39.0,94.0,31.0,29.0,2.4,0.6,0.4,0.3,0.4,0.0,0.0,0.0,3.2,0.0,0.0,4.04,-0.04,-0.1,-0.08,0.17,850.0,2360.0,-0.2,20.1,27.75
409,BU03440223,Utrecht,2e Daalsebuurt en omgeving,3690,48.24,8.67,1.6,1739,337.0,61.0,96.0,47.0,1.0,2.8,0.4,0.2,0.3,0.6,0.0,0.0,0.0,3.6,0.0,0.0,4.06,-0.08,-0.09,-0.06,0.19,980.0,2200.0,-0.07,23.07,33.12
410,BU03440224,Utrecht,"Egelantierstraat, Mariëndaalstraat e.o.",2855,44.66,11.03,1.7,1393,343.0,31.0,95.0,40.0,6.0,3.1,0.2,0.2,0.3,0.3,0.0,0.0,0.0,3.7,0.0,0.0,4.1,-0.06,-0.07,-0.07,0.18,1170.0,2190.0,-0.12,24.1,30.79
411,BU03440231,Utrecht,Julianapark en omgeving,2795,49.37,9.12,1.6,1386,330.0,57.0,95.0,47.0,0.0,3.1,0.5,0.5,0.4,0.5,0.0,0.0,0.0,3.2,0.0,0.0,4.06,-0.05,-0.05,-0.06,0.16,1190.0,2230.0,-0.07,22.66,30.610000000000003
412,BU03440232,Utrecht,Elinkwijk en omgeving,4240,47.52,10.38,1.7,2118,342.0,49.0,95.0,59.0,2.0,3.4,0.3,0.6,0.2,0.6,0.0,0.0,0.0,2.8,0.0,0.0,4.06,-0.05,-0.06,-0.05,0.14,1200.0,2300.0,0.01,37.1,28.860000000000003
413,BU03440233,Utrecht,Prins Bernhardplein en omgeving,3445,36.43,14.08,1.9,1700,318.0,46.0,96.0,42.0,12.0,3.9,0.3,0.4,0.3,0.3,0.0,0.0,0.0,2.3,0.0,0.0,3.98,-0.04,-0.1,-0.07,0.11,1110.0,2180.0,-0.24,39.769999999999996,27.810000000000002
414,BU03440241,Utrecht,Geuzenwijk,3950,38.86,14.81,2.0,1774,324.0,48.0,97.0,32.0,16.0,2.6,0.7,1.0,0.3,0.4,0.0,0.0,0.0,2.9,0.0,0.0,3.98,-0.03,-0.11,-0.09,0.14,950.0,2190.0,-0.27,20.0,28.660000000000004
415,BU03440242,Utrecht,Schaakbuurt en omgeving,4535,34.62,14.44,2.1,1980,342.0,63.0,97.0,44.0,34.0,3.2,0.3,0.7,0.4,0.5,0.0,0.0,0.0,2.3,0.0,0.0,3.98,-0.02,-0.1,-0.07,0.11,720.0,2310.0,-0.16,20.93,29.74
416,BU03440243,Utrecht,Queeckhovenplein en omgeving,1145,39.3,18.78,2.6,439,339.0,56.0,96.0,19.0,45.0,3.9,0.4,0.4,0.7,0.6,0.0,0.0,0.0,1.9,0.0,0.0,3.89,-0.03,-0.15,-0.07,0.08,960.0,2040.0,-0.36,21.1,33.660000000000004
417,BU03440244,Utrecht,Zuilen-Noord,3765,33.6,15.01,2.1,1697,350.0,48.0,96.0,47.0,42.0,4.7,0.8,1.0,0.4,0.4,0.0,0.0,0.0,2.1,0.0,0.0,3.99,-0.03,-0.05,-0.05,0.06,1090.0,2510.0,-0.02,22.709999999999997,31.889999999999997
418,BU03440311,Utrecht,Taag- en Rubicondreef en omgeving,4285,39.56,12.72,1.9,2021,260.0,78.0,95.0,27.0,7.0,0.9,0.6,0.7,0.4,0.3,0.0,0.0,0.0,1.8,0.0,0.0,3.84,-0.03,-0.19,-0.08,0.15,430.0,2440.0,-0.24,22.27,30.919999999999998
419,BU03440312,Utrecht,Wolga- en Donaudreef en omgeving,4845,32.09,16.1,2.2,2166,267.0,64.0,96.0,15.0,25.0,0.6,0.3,0.6,0.4,0.8,0.0,0.0,0.0,0.8,0.0,0.0,3.77,-0.03,-0.25,-0.09,0.14,310.0,2020.0,-0.54,21.259999999999998,34.660000000000004
420,BU03440321,Utrecht,Zamenhofdreef en omgeving,3715,41.99,7.54,1.5,2450,192.0,98.0,90.0,23.0,42.0,1.0,0.4,1.1,0.7,1.0,0.0,0.0,0.0,1.9,0.0,0.0,3.81,-0.03,-0.24,-0.08,0.13,140.0,2560.0,-0.32,20.0,35.31
421,BU03440322,Utrecht,Neckardreef en omgeving,4270,27.17,14.64,2.0,2139,233.0,78.0,93.0,10.0,6.0,0.6,0.4,1.2,0.3,1.1,0.0,0.0,0.0,1.4,0.0,0.0,3.71,-0.03,-0.29,-0.1,0.11,250.0,1800.0,-0.75,20.0,36.97
